Driver,Team,Event,Year,LapTimeSeconds,TyreCompound,TyreAge,AirTemp,TrackTemp,TrackLength,RaceDistance,NumLaps,LapNumber,TopSpeed,AvgCornerSpeed,AvgCornerEntrySpeed,AvgCornerExitSpeed,AvgStraightSpeed,AvgStraightEntrySpeed,AvgStraightExitSpeed,ThrottleMean,ThrottleStdDev,BrakeMean,BrakeStdDev,DRSMean
ANT,Mercedes,Australian Grand Prix,2025,96.312,INTERMEDIATE,9.0,15.9,19.1,5.303,307.574,58,9.0,312.0,141.24019607843138,175.2,167.0,261.59375,288.6,274.0,58.60989010989011,42.91732729103798,0.21703296703296704,0.4127926647048705,1.0
ANT,Mercedes,Australian Grand Prix,2025,95.27,INTERMEDIATE,10.0,15.9,19.1,5.303,307.574,58,10.0,317.0,142.43478260869566,159.4,178.2,261.4764705882353,289.4,279.0,59.61864406779661,43.019513226785286,0.22033898305084745,0.41506188938168387,1.0
ANT,Mercedes,Australian Grand Prix,2025,94.678,INTERMEDIATE,11.0,16.0,19.3,5.303,307.574,58,11.0,314.0,142.14054054054054,140.4,174.2,262.3313253012048,289.2,280.2,60.837606837606835,43.00464239357499,0.21082621082621084,0.408477523070593,1.0
ANT,Mercedes,Australian Grand Prix,2025,92.212,INTERMEDIATE,15.0,16.0,19.3,5.303,307.574,58,15.0,306.0,144.10625,153.4,171.2,262.1,290.2,277.4,66.12121212121212,41.257186958516016,0.18181818181818182,0.38628032520181704,0.0
ANT,Mercedes,Australian Grand Prix,2025,92.181,INTERMEDIATE,18.0,16.0,19.4,5.303,307.574,58,18.0,304.0,142.36075949367088,145.8,182.4,260.80898876404495,289.0,280.2,66.75,40.49083183495453,0.15773809523809523,0.36503886913211936,0.0
ANT,Mercedes,Australian Grand Prix,2025,91.942,INTERMEDIATE,19.0,16.0,19.4,5.303,307.574,58,19.0,304.0,144.8841463414634,159.0,174.8,261.7613636363636,288.4,279.4,65.97058823529412,40.82821432782337,0.17058823529411765,0.37670314264456645,0.0
ANT,Mercedes,Australian Grand Prix,2025,91.319,INTERMEDIATE,20.0,16.0,19.4,5.303,307.574,58,20.0,305.0,143.68987341772151,159.2,184.8,262.03743315508024,287.4,279.0,66.99710144927536,40.66650374027378,0.16521739130434782,0.3719160347524232,0.0
ANT,Mercedes,Australian Grand Prix,2025,91.042,INTERMEDIATE,21.0,16.0,19.2,5.303,307.574,58,21.0,304.0,140.69565217391303,154.8,172.6,261.86516853932585,288.0,279.6,65.53687315634218,40.84167326886869,0.16519174041297935,0.37190244369173636,0.0
ANT,Mercedes,Australian Grand Prix,2025,91.324,INTERMEDIATE,23.0,15.9,19.2,5.303,307.574,58,23.0,305.0,140.90728476821192,149.8,164.2,261.02127659574467,289.0,281.2,67.51622418879056,40.72140375972578,0.1710914454277286,0.3771455237051915,0.0
ANT,Mercedes,Australian Grand Prix,2025,90.822,INTERMEDIATE,24.0,15.7,19.2,5.303,307.574,58,24.0,306.0,145.05095541401275,157.4,176.4,262.5966850828729,290.8,280.6,66.49112426035504,40.59624141629264,0.17159763313609466,0.3775893286653872,0.0
ANT,Mercedes,Australian Grand Prix,2025,89.032,INTERMEDIATE,32.0,15.9,19.0,5.303,307.574,58,32.0,306.0,141.40298507462686,152.6,172.8,259.285,291.2,283.4,66.69461077844312,41.26202983378554,0.15568862275449102,0.36310386843101655,0.0
ALB,Williams,Australian Grand Prix,2025,98.281,INTERMEDIATE,6.0,15.9,19.1,5.303,307.574,58,8.0,312.0,141.50232558139535,164.8,179.4,261.2142857142857,287.8,284.8,53.78861788617886,42.468195010934295,0.26287262872628725,0.4407915157564946,1.0
ALB,Williams,Australian Grand Prix,2025,96.3,INTERMEDIATE,7.0,15.9,19.1,5.303,307.574,58,9.0,312.0,142.37073170731708,150.2,179.8,262.05555555555554,293.2,279.6,57.13351498637602,42.44496461557803,0.2452316076294278,0.43081177445510593,1.0
ALB,Williams,Australian Grand Prix,2025,94.494,INTERMEDIATE,8.0,15.9,19.1,5.303,307.574,58,10.0,310.0,143.43684210526317,168.0,174.6,260.05,291.8,282.6,57.87428571428571,42.688398153138564,0.25142857142857145,0.4344554465051087,1.0
ALB,Williams,Australian Grand Prix,2025,94.206,INTERMEDIATE,9.0,16.0,19.1,5.303,307.574,58,11.0,311.0,145.1236559139785,169.8,175.6,261.3680981595092,292.0,283.0,59.750716332378225,42.34170359103588,0.23209169054441262,0.4227733186058546,1.0
ALB,Williams,Australian Grand Prix,2025,93.713,INTERMEDIATE,10.0,15.9,19.3,5.303,307.574,58,12.0,309.0,146.1764705882353,158.4,180.2,261.63313609467457,292.4,284.0,59.907303370786515,41.56020377789093,0.21910112359550563,0.41421948444575696,0.10955056179775281
ALB,Williams,Australian Grand Prix,2025,93.153,INTERMEDIATE,11.0,16.0,19.3,5.303,307.574,58,13.0,306.0,145.6577540106952,165.2,183.2,261.51807228915663,294.0,281.0,60.4957507082153,41.20928581732569,0.22096317280453256,0.41548463118813556,0.0
ALB,Williams,Australian Grand Prix,2025,92.717,INTERMEDIATE,12.0,16.0,19.3,5.303,307.574,58,14.0,307.0,145.0520231213873,165.2,179.4,259.8242424242424,290.6,280.4,61.494082840236686,41.38695189116712,0.21893491124260356,0.4141374668491269,0.0
ALB,Williams,Australian Grand Prix,2025,92.733,INTERMEDIATE,13.0,16.0,19.3,5.303,307.574,58,15.0,303.0,144.16763005780348,165.2,181.4,259.5240963855422,290.6,279.4,60.309734513274336,41.32625560101368,0.2182890855457227,0.4136953101902675,0.0
ALB,Williams,Australian Grand Prix,2025,92.464,INTERMEDIATE,14.0,16.0,19.3,5.303,307.574,58,16.0,305.0,143.70689655172413,160.0,183.6,262.3690476190476,290.6,281.8,61.95029239766082,41.11845968889132,0.21052631578947367,0.4082797947499356,0.0
ALB,Williams,Australian Grand Prix,2025,93.051,INTERMEDIATE,17.0,16.0,19.4,5.303,307.574,58,19.0,308.0,139.7215909090909,157.8,172.2,259.65895953757223,291.0,283.8,60.85959885386819,41.47870663890475,0.2034383954154728,0.4031338228135522,0.0
ALB,Williams,Australian Grand Prix,2025,92.356,INTERMEDIATE,18.0,16.0,19.4,5.303,307.574,58,20.0,309.0,144.02941176470588,166.2,177.8,261.8277777777778,292.8,281.6,63.58,41.288878873428395,0.21142857142857144,0.4089061714635652,0.0
ALB,Williams,Australian Grand Prix,2025,92.036,INTERMEDIATE,19.0,16.0,19.2,5.303,307.574,58,21.0,308.0,142.40384615384616,146.2,177.8,258.1016042780749,290.0,282.6,62.51603498542274,40.720544615996154,0.2099125364431487,0.4078409038510899,0.0
ALB,Williams,Australian Grand Prix,2025,92.053,INTERMEDIATE,20.0,15.9,19.2,5.303,307.574,58,22.0,307.0,141.01273885350318,162.2,175.6,261.3611111111111,292.0,284.8,61.59940652818991,41.688717494226296,0.20474777448071216,0.4041172167619504,0.0
ALB,Williams,Australian Grand Prix,2025,91.75,INTERMEDIATE,21.0,15.9,19.2,5.303,307.574,58,23.0,308.0,140.92763157894737,161.4,182.2,258.31182795698925,292.8,280.4,63.5207100591716,41.41475657784712,0.21301775147928995,0.4100471200161085,0.0
ALB,Williams,Australian Grand Prix,2025,91.868,INTERMEDIATE,22.0,15.8,19.2,5.303,307.574,58,24.0,307.0,139.79012345679013,151.6,177.6,261.10497237569064,291.8,285.2,63.160349854227405,40.82669766197735,0.21574344023323616,0.41193802911672844,0.0
ALB,Williams,Australian Grand Prix,2025,91.014,INTERMEDIATE,23.0,15.7,19.2,5.303,307.574,58,25.0,309.0,143.76774193548388,161.8,175.0,261.8994413407821,294.4,283.6,63.17964071856287,41.27826983087941,0.19760479041916168,0.3987897751720671,0.0
ALB,Williams,Australian Grand Prix,2025,91.309,INTERMEDIATE,24.0,15.8,19.2,5.303,307.574,58,26.0,310.0,140.20261437908496,152.0,176.6,261.39690721649487,292.4,284.2,63.48414985590778,41.03666282757067,0.2219020172910663,0.41612562252791224,0.0
ALB,Williams,Australian Grand Prix,2025,90.452,INTERMEDIATE,25.0,15.7,19.1,5.303,307.574,58,27.0,310.0,140.0612244897959,158.0,172.6,261.6775956284153,295.2,286.4,63.19090909090909,41.21258449492811,0.20606060606060606,0.4050887507840592,0.0
ALB,Williams,Australian Grand Prix,2025,90.332,INTERMEDIATE,26.0,15.7,19.1,5.303,307.574,58,28.0,309.0,140.75675675675674,169.6,178.6,261.54545454545456,295.0,284.8,64.35223880597015,40.87795607508933,0.20597014925373133,0.40501371197861463,0.0
ALB,Williams,Australian Grand Prix,2025,90.023,INTERMEDIATE,27.0,15.7,19.1,5.303,307.574,58,29.0,311.0,141.22368421052633,157.6,171.4,262.6875,295.8,285.4,64.82848837209302,41.42522438323093,0.2005813953488372,0.40101868725107803,0.0
ALB,Williams,Australian Grand Prix,2025,89.628,INTERMEDIATE,28.0,15.8,19.1,5.303,307.574,58,30.0,309.0,143.8125,162.0,182.4,262.56315789473683,293.6,285.0,64.46407185628742,41.448150208936575,0.20359281437125748,0.40327372287793223,0.0
ALB,Williams,Australian Grand Prix,2025,90.053,INTERMEDIATE,29.0,15.8,19.1,5.303,307.574,58,31.0,308.0,141.93793103448274,163.6,171.2,261.3692307692308,292.0,285.2,65.83529411764705,41.06648959626141,0.20588235294117646,0.4049408540304175,0.0
ALB,Williams,Australian Grand Prix,2025,90.186,INTERMEDIATE,30.0,15.9,19.0,5.303,307.574,58,32.0,307.0,142.2027027027027,164.0,179.6,260.01015228426394,290.4,284.4,65.11304347826086,40.88059012710734,0.19420289855072465,0.39616037170299234,0.0
ALB,Williams,Australian Grand Prix,2025,87.127,MEDIUM,9.0,16.6,19.3,5.303,307.574,58,42.0,312.0,146.48062015503876,162.8,177.4,263.4484536082474,297.4,295.8,63.9969040247678,42.127247231800816,0.22291021671826625,0.4168443428902956,0.9969040247678018
ALB,Williams,Australian Grand Prix,2025,94.996,INTERMEDIATE,8.0,15.2,18.7,5.303,307.574,58,52.0,305.0,144.40314136125656,161.8,171.0,261.5057471264368,291.2,287.6,59.12328767123287,41.39535502605277,0.2273972602739726,0.41972658354877673,1.0
ALB,Williams,Australian Grand Prix,2025,91.917,INTERMEDIATE,9.0,15.4,18.7,5.303,307.574,58,53.0,305.0,144.57396449704143,163.0,177.2,260.19642857142856,300.8,288.6,60.87833827893175,41.82802133330044,0.21068249258160238,0.4083996897979991,1.0
ALB,Williams,Australian Grand Prix,2025,90.587,INTERMEDIATE,10.0,15.8,18.7,5.303,307.574,58,54.0,306.0,144.28476821192052,153.4,180.0,261.2162162162162,296.8,287.6,63.80059523809524,41.2085210678551,0.22023809523809523,0.41502519597090654,0.5386904761904762
ALB,Williams,Australian Grand Prix,2025,90.301,INTERMEDIATE,11.0,15.9,18.7,5.303,307.574,58,55.0,306.0,143.24666666666667,163.6,176.2,262.4255319148936,298.2,287.0,64.42603550295858,41.27560444041473,0.20710059171597633,0.4058290360096128,0.0
ALB,Williams,Australian Grand Prix,2025,89.944,INTERMEDIATE,13.0,16.1,18.7,5.303,307.574,58,57.0,308.0,139.79333333333332,159.2,154.4,263.031746031746,298.4,285.6,64.03834808259587,40.944994906752434,0.1976401179941003,0.3988078095001767,0.0
STR,Aston Martin,Australian Grand Prix,2025,98.664,INTERMEDIATE,4.0,15.9,19.1,5.303,307.574,58,8.0,303.0,141.6139534883721,171.0,164.6,257.3312101910828,282.0,272.8,57.916666666666664,41.492649193645356,0.25,0.4335958842465868,1.0
STR,Aston Martin,Australian Grand Prix,2025,96.253,INTERMEDIATE,5.0,15.9,19.1,5.303,307.574,58,9.0,300.0,143.72549019607843,162.4,177.8,257.3416149068323,280.0,277.0,59.586301369863016,41.507133357102745,0.22465753424657534,0.4179294928171866,1.0
STR,Aston Martin,Australian Grand Prix,2025,95.14,INTERMEDIATE,6.0,15.9,19.1,5.303,307.574,58,10.0,303.0,145.32608695652175,157.4,180.8,257.53846153846155,285.0,275.2,61.141643059490086,41.72784244114097,0.21246458923512748,0.40963244267160576,1.0
STR,Aston Martin,Australian Grand Prix,2025,94.972,INTERMEDIATE,7.0,16.0,19.3,5.303,307.574,58,11.0,304.0,143.15934065934067,165.6,169.2,258.905325443787,287.0,279.8,62.4985754985755,41.09194391979838,0.20797720797720798,0.4064398174309761,1.0
STR,Aston Martin,Australian Grand Prix,2025,94.426,INTERMEDIATE,8.0,15.9,19.3,5.303,307.574,58,12.0,303.0,142.88172043010752,171.4,168.8,258.80232558139534,288.4,280.0,61.71787709497207,41.530202488429424,0.19273743016759776,0.39500068190713666,0.04748603351955307
STR,Aston Martin,Australian Grand Prix,2025,93.899,INTERMEDIATE,9.0,16.0,19.3,5.303,307.574,58,13.0,304.0,144.3901098901099,154.4,171.4,259.46285714285716,288.6,277.8,61.963585434173666,41.426275607445774,0.20168067226890757,0.4018181697778135,0.0
STR,Aston Martin,Australian Grand Prix,2025,93.097,INTERMEDIATE,10.0,16.0,19.3,5.303,307.574,58,14.0,306.0,142.88198757763976,162.4,173.8,258.22651933701655,286.6,278.4,64.20760233918129,40.68325039689017,0.21052631578947367,0.40827979474993564,0.0
STR,Aston Martin,Australian Grand Prix,2025,92.382,INTERMEDIATE,11.0,16.0,19.3,5.303,307.574,58,15.0,305.0,144.6583850931677,150.2,171.4,259.07602339181284,288.6,279.4,62.80421686746988,41.620725798586996,0.20783132530120482,0.4063678871175889,0.0
STR,Aston Martin,Australian Grand Prix,2025,92.554,INTERMEDIATE,12.0,16.0,19.3,5.303,307.574,58,16.0,306.0,144.25730994152048,170.2,179.8,257.7683615819209,289.6,279.8,62.69827586206897,41.62489691432631,0.20402298850574713,0.40356612011275006,0.0
STR,Aston Martin,Australian Grand Prix,2025,93.388,INTERMEDIATE,13.0,16.0,19.4,5.303,307.574,58,17.0,306.0,143.95530726256985,165.6,171.6,258.93854748603354,289.0,275.2,63.32960893854749,40.63891368785583,0.20949720670391062,0.407519343587931,0.0
STR,Aston Martin,Australian Grand Prix,2025,93.631,INTERMEDIATE,14.0,16.0,19.4,5.303,307.574,58,18.0,303.0,143.9943181818182,161.6,174.4,257.23312883435585,287.4,278.0,61.796460176991154,41.40166062159198,0.2153392330383481,0.4116650990929937,0.0
STR,Aston Martin,Australian Grand Prix,2025,92.684,INTERMEDIATE,15.0,16.0,19.4,5.303,307.574,58,19.0,303.0,145.67088607594937,153.6,167.6,258.747311827957,285.4,279.0,65.15406976744185,41.14423305176388,0.20930232558139536,0.407403184078019,0.0
STR,Aston Martin,Australian Grand Prix,2025,92.58,INTERMEDIATE,16.0,16.0,19.4,5.303,307.574,58,20.0,305.0,145.15116279069767,155.0,173.4,259.89385474860336,287.0,278.6,63.21652421652421,41.398189890019665,0.19658119658119658,0.3979802487414148,0.0
STR,Aston Martin,Australian Grand Prix,2025,92.429,INTERMEDIATE,17.0,16.0,19.2,5.303,307.574,58,21.0,304.0,142.2215909090909,161.4,171.2,259.66272189349115,287.0,271.6,62.721739130434784,40.65579019077603,0.20579710144927535,0.4048700832290521,0.0
STR,Aston Martin,Australian Grand Prix,2025,92.102,INTERMEDIATE,20.0,15.7,19.2,5.303,307.574,58,24.0,306.0,143.78181818181818,161.8,163.8,258.77714285714285,287.4,277.2,64.19705882352942,41.070835889296156,0.19411764705882353,0.3961028266059014,0.0
STR,Aston Martin,Australian Grand Prix,2025,92.092,INTERMEDIATE,21.0,15.7,19.2,5.303,307.574,58,25.0,305.0,140.9878048780488,169.0,176.8,259.17045454545456,288.8,276.6,63.95294117647059,40.935997496445324,0.18823529411764706,0.3914760705265374,0.0
STR,Aston Martin,Australian Grand Prix,2025,91.547,INTERMEDIATE,22.0,15.8,19.2,5.303,307.574,58,26.0,307.0,145.56441717791412,170.0,177.2,260.9139784946237,289.8,273.2,65.51862464183381,40.4257204792181,0.1833810888252149,0.38753424140587817,0.0
STR,Aston Martin,Australian Grand Prix,2025,91.408,INTERMEDIATE,23.0,15.7,19.1,5.303,307.574,58,27.0,307.0,143.64,156.0,165.2,259.2191011235955,289.0,279.8,66.39939024390245,40.40561470801887,0.18902439024390244,0.3921262037252103,0.0
STR,Aston Martin,Australian Grand Prix,2025,90.725,INTERMEDIATE,24.0,15.7,19.1,5.303,307.574,58,28.0,305.0,145.14465408805032,165.2,172.8,259.08152173913044,290.4,281.6,65.58892128279884,40.92880131994996,0.16909620991253643,0.37538448058017404,0.0
STR,Aston Martin,Australian Grand Prix,2025,90.935,INTERMEDIATE,25.0,15.7,19.1,5.303,307.574,58,29.0,304.0,144.0062893081761,159.2,168.0,259.88770053475935,290.4,282.0,64.80346820809248,40.27775434632676,0.1907514450867052,0.3934625357348412,0.0
STR,Aston Martin,Australian Grand Prix,2025,90.853,INTERMEDIATE,26.0,15.8,19.1,5.303,307.574,58,30.0,304.0,141.23648648648648,161.4,163.8,258.21875,290.6,282.0,66.97058823529412,40.087798402679866,0.17941176470588235,0.3842622412723804,0.0
STR,Aston Martin,Australian Grand Prix,2025,91.077,INTERMEDIATE,27.0,15.8,19.1,5.303,307.574,58,31.0,302.0,142.44230769230768,164.0,169.8,260.27894736842103,288.6,282.4,65.97109826589596,40.72956804329275,0.1676300578034682,0.37407841016153576,0.0
STR,Aston Martin,Australian Grand Prix,2025,90.657,INTERMEDIATE,28.0,15.9,19.0,5.303,307.574,58,32.0,303.0,145.42384105960264,164.4,173.0,257.75392670157066,289.6,280.6,63.36842105263158,42.03034718973474,0.1695906432748538,0.3758226272923469,0.0
STR,Aston Martin,Australian Grand Prix,2025,87.301,HARD,10.0,16.6,19.3,5.303,307.574,58,42.0,310.0,149.27611940298507,163.8,177.4,261.75392670157066,293.4,287.0,69.65230769230769,39.72737770620163,0.18153846153846154,0.3860580729728396,1.0
STR,Aston Martin,Australian Grand Prix,2025,92.361,INTERMEDIATE,2.0,15.7,19.3,5.303,307.574,58,46.0,303.0,142.9294117647059,154.2,160.4,260.71098265895955,293.8,283.4,63.5801749271137,41.11051804023592,0.20116618075801748,0.4014576275140029,0.0
STR,Aston Martin,Australian Grand Prix,2025,95.395,INTERMEDIATE,8.0,15.2,18.7,5.303,307.574,58,52.0,299.0,139.9896373056995,166.8,174.8,259.93491124260356,287.4,282.4,59.693370165745854,41.05421603178511,0.2154696132596685,0.41171679669493255,1.0
STR,Aston Martin,Australian Grand Prix,2025,91.558,INTERMEDIATE,9.0,15.4,18.7,5.303,307.574,58,53.0,301.0,143.83125,157.0,166.0,259.39106145251395,292.2,283.4,64.57817109144543,40.25924416856203,0.17699115044247787,0.3822253857131729,1.0
STR,Aston Martin,Australian Grand Prix,2025,90.794,INTERMEDIATE,10.0,15.8,18.7,5.303,307.574,58,54.0,303.0,145.0828025477707,162.6,177.4,260.1703296703297,291.8,286.0,65.75811209439529,40.32729137397356,0.168141592920354,0.37454480935083895,0.49852507374631266
STR,Aston Martin,Australian Grand Prix,2025,90.387,INTERMEDIATE,11.0,15.9,18.7,5.303,307.574,58,55.0,302.0,142.85034013605443,157.0,163.0,261.0471204188482,294.2,283.6,66.63609467455622,39.838406518852345,0.1804733727810651,0.3851514182966101,0.0
STR,Aston Martin,Australian Grand Prix,2025,90.323,INTERMEDIATE,12.0,16.1,18.7,5.303,307.574,58,56.0,303.0,143.2517006802721,165.4,165.8,260.3121693121693,294.2,283.4,65.0,41.02682049586587,0.17559523809523808,0.38104287748850424,0.0
STR,Aston Martin,Australian Grand Prix,2025,90.957,INTERMEDIATE,13.0,16.1,18.7,5.303,307.574,58,57.0,302.0,145.39473684210526,154.8,172.8,260.4550264550264,293.2,283.6,65.51612903225806,40.44957504649617,0.18475073313782991,0.3886655291708249,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,98.959,INTERMEDIATE,8.0,15.9,19.1,5.303,307.574,58,8.0,307.0,138.51674641148324,159.6,184.4,258.3475609756098,287.6,277.8,55.624664879356565,42.95601191801717,0.2707774798927614,0.4449582393442094,1.0
HUL,Kick Sauber,Australian Grand Prix,2025,96.51,INTERMEDIATE,9.0,15.9,19.1,5.303,307.574,58,9.0,306.0,141.3582089552239,163.8,171.6,258.8181818181818,288.0,278.0,58.33606557377049,43.337593662752894,0.25136612021857924,0.4343924017975298,1.0
HUL,Kick Sauber,Australian Grand Prix,2025,95.044,INTERMEDIATE,10.0,15.9,19.1,5.303,307.574,58,10.0,309.0,143.5191256830601,166.0,178.6,261.7352941176471,290.4,281.0,62.243626062322946,42.43173153855229,0.24362606232294617,0.4298789425267497,1.0
HUL,Kick Sauber,Australian Grand Prix,2025,94.99,INTERMEDIATE,11.0,16.0,19.3,5.303,307.574,58,11.0,312.0,140.47540983606558,155.6,182.2,262.20118343195264,290.2,282.0,62.19602272727273,42.07290763407976,0.2471590909090909,0.43197406502195573,1.0
HUL,Kick Sauber,Australian Grand Prix,2025,94.064,INTERMEDIATE,13.0,16.0,19.3,5.303,307.574,58,13.0,310.0,143.09782608695653,170.8,172.8,260.54857142857145,285.2,278.6,63.231197771587745,42.0035184275458,0.2116991643454039,0.40908285316484444,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,93.856,INTERMEDIATE,16.0,16.0,19.3,5.303,307.574,58,16.0,303.0,142.32432432432432,160.4,176.4,260.7176470588235,289.0,277.2,63.4056338028169,41.84905579574603,0.2028169014084507,0.402664792733057,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,93.52,INTERMEDIATE,19.0,16.0,19.4,5.303,307.574,58,19.0,306.0,138.4311377245509,169.6,178.8,261.42857142857144,287.0,278.4,65.12320916905445,41.93233815058598,0.22349570200573066,0.417185889972107,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,93.867,INTERMEDIATE,20.0,16.0,19.4,5.303,307.574,58,20.0,303.0,143.6497175141243,165.0,181.0,261.03954802259886,286.8,276.2,65.5,41.05673887884228,0.20056497175141244,0.4009898764754977,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,93.22,INTERMEDIATE,21.0,16.0,19.2,5.303,307.574,58,21.0,303.0,144.13095238095238,162.8,176.6,260.2023121387283,286.4,278.6,64.30791788856305,42.23856157803522,0.21114369501466276,0.40871985932746113,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,93.185,INTERMEDIATE,22.0,15.9,19.2,5.303,307.574,58,22.0,304.0,145.32335329341316,156.0,171.8,257.6740331491713,288.4,280.2,65.81896551724138,41.08238699390486,0.1925287356321839,0.39485369089351263,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,92.765,INTERMEDIATE,23.0,15.9,19.2,5.303,307.574,58,23.0,303.0,142.1845238095238,165.8,165.6,260.3965517241379,290.2,279.4,64.09649122807018,42.30796933412596,0.23391812865497075,0.42394097728540914,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,92.469,INTERMEDIATE,24.0,15.7,19.2,5.303,307.574,58,24.0,303.0,141.0754716981132,160.8,182.6,261.2362637362637,288.8,277.8,65.47214076246334,42.005006191042746,0.19941348973607037,0.4001466007012754,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,91.975,INTERMEDIATE,25.0,15.7,19.2,5.303,307.574,58,25.0,302.0,143.1572327044025,154.6,179.0,258.7362637362637,289.8,278.6,65.78885630498533,41.61026448782725,0.18181818181818182,0.38626138942763466,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,91.81,INTERMEDIATE,26.0,15.8,19.2,5.303,307.574,58,26.0,306.0,143.83125,154.4,171.4,259.59473684210525,288.8,281.2,66.23428571428572,41.74217455173865,0.17142857142857143,0.37742258818145286,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,91.118,INTERMEDIATE,27.0,15.7,19.1,5.303,307.574,58,27.0,306.0,143.86486486486487,153.0,175.8,261.77777777777777,289.0,281.2,67.6219512195122,41.09201734837414,0.18902439024390244,0.3921262037252103,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,90.801,INTERMEDIATE,28.0,15.7,19.1,5.303,307.574,58,28.0,303.0,141.359477124183,152.0,173.6,261.3578947368421,290.2,282.2,68.24198250728863,40.54889891323458,0.1661807580174927,0.3727866328930682,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,90.378,INTERMEDIATE,29.0,15.7,19.1,5.303,307.574,58,29.0,304.0,143.95454545454547,161.6,176.6,262.9301075268817,289.8,272.6,67.66470588235295,41.112543445119144,0.18235294117647058,0.3867042410555139,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,90.691,INTERMEDIATE,30.0,15.8,19.1,5.303,307.574,58,30.0,303.0,143.18243243243242,155.6,178.8,258.7708333333333,290.4,281.2,67.83529411764705,40.772871731517434,0.17647058823529413,0.38178189848584015,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,90.071,INTERMEDIATE,31.0,15.8,19.1,5.303,307.574,58,31.0,302.0,143.5068493150685,160.4,182.2,260.69191919191917,293.8,283.0,68.09011627906976,41.13358052998499,0.18895348837209303,0.3920419120503857,0.0
HUL,Kick Sauber,Australian Grand Prix,2025,90.109,INTERMEDIATE,32.0,15.9,19.0,5.303,307.574,58,32.0,305.0,144.08053691275168,157.6,183.8,260.26666666666665,289.8,280.8,69.00290697674419,39.86416429606159,0.16279069767441862,0.3697123652689317,0.0
